entity,timestamp,Temperature,TemperatureSpectralScore,SaliencyAnomalyScore,TemperatureFFTScore,TemperatureKmeansScore,TemperatureMatrixProfileScore,TemperatureNoDataScore
MyRoom,2017-10-10 10:46:00,26.3125,2.644752706136235,17.206721795463523,17.1731852212016,0.43998537654721537,0.3903123748998999,0.0
MyRoom,2017-10-10 10:47:00,26.1875,3.074285197268572,19.146941567955555,19.118288533353955,0.5141280886302204,0.4419417382415922,0.0
MyRoom,2017-10-10 10:48:00,26.1875,3.5038176884009093,19.037575983832628,19.039364833021132,0.5505825096030086,0.4419417382415922,0.0
MyRoom,2017-10-10 10:49:00,26.3125,3.9333501795332464,18.52721283531774,18.55320776242951,0.5500430134741959,0.4192627457812106,0.0
MyRoom,2017-10-10 10:50:00,26.25,4.362882670665584,18.14578254932532,18.131882407971077,0.5628654802859158,0.5303300858899084,0.0
MyRoom,2017-10-10 10:51:00,26.4375,4.705551179835785,24.189358214820885,24.327431135416838,0.5932481264713253,0.4841229182759225,0.0
MyRoom,2017-10-10 10:52:00,26.4375,4.06697841128605,23.44551431081354,23.464031165206595,0.6144748028136023,0.46770717334673795,0.0
MyRoom,2017-10-10 10:53:00,26.3125,3.428405642736316,22.94277552178068,22.888903247426402,0.6335919813979886,0.5376453291901642,0.0
MyRoom,2017-10-10 10:54:00,26.1875,2.789832874186581,22.914141868353973,22.874124085392623,0.6550065763330042,0.5038911092686581,0.0
MyRoom,2017-10-10 10:55:00,26.375,2.151260105636846,22.437544227099785,22.44622668863654,0.6724628145223251,0.5153882032022076,0.0
MyRoom,2017-10-10 10:56:00,26.0,1.5126873370871117,34.67068444917359,34.59262081326088,0.7372284222533866,0.5153882032022076,0.0
MyRoom,2017-10-10 10:57:00,26.5,0.9329893385878056,36.62180541720507,36.62033156545731,0.7186470914355999,0.49607837082461076,0.0
MyRoom,2017-10-10 10:58:00,26.375,1.09222978051761,36.129314547814495,36.11612985695932,0.7086920074026387,0.49607837082461076,0.0
MyRoom,2017-10-10 10:59:00,26.3125,1.2514702224474141,35.2418872152934,35.20741804218914,0.7100775387460186,0.46770717334674267,0.0
MyRoom,2017-10-10 11:00:00,26.4375,1.4107106643772183,37.74742094503664,37.82645578815763,0.7204714659057956,0.4881406047441659,0.0
MyRoom,2017-10-10 11:01:00,26.8125,1.5699511063070224,41.460043012612445,41.45511512185573,0.7402968637640057,0.4960783708246095,0.0
MyRoom,2017-10-10 11:02:00,26.5,1.7291915482368267,45.14494675711658,45.14386363205222,0.7552252813685068,0.38527587518555945,0.0
MyRoom,2017-10-10 11:03:00,26.4375,1.8944016513810638,35.80984965598607,35.78840271534744,0.6203964082709592,0.3801726581436371,0.0
MyRoom,2017-10-10 11:04:00,26.375,2.143729708001359,33.25180803174987,33.24651344041448,0.5857269023918433,0.3423265984407334,0.0
MyRoom,2017-10-10 11:05:00,26.25,2.3930577646216538,33.0145321471901,32.990669247414296,0.5802265351113562,0.3423265984407334,0.0
MyRoom,2017-10-10 11:06:00,26.125,2.6423858212419487,30.986818646621874,30.956298392670824,0.5625461529238256,0.312500000000005,0.0
MyRoom,2017-10-10 11:07:00,26.5625,2.8917138778622435,30.66541579124964,30.622719052599347,0.5659048679184784,0.34798527267687634,0.0
MyRoom,2017-10-10 11:08:00,26.5,3.141041934482539,20.59315526056281,20.553935832357904,0.47868464981565384,0.3535533905932738,0.0
MyRoom,2017-10-10 11:09:00,26.4375,3.390714084300543,18.502764549921125,18.495995083342606,0.48111234859462426,0.3903123748998999,0.0
MyRoom,2017-10-10 11:10:00,26.5,3.6459005481844042,18.7526335399357,18.758190934037717,0.5031196776408505,0.409839907768875,0.0
MyRoom,2017-10-10 11:11:00,26.5,3.901087012068265,19.063569544748905,19.040502039123275,0.5164695564934741,0.3535533905932738,0.0
MyRoom,2017-10-10 11:12:00,26.5625,4.156273475952126,18.830461272650254,18.870218648507926,0.4731101687101924,0.3535533905932738,0.0
MyRoom,2017-10-10 11:13:00,26.5,4.4114599398359875,13.809809372168283,13.807967548577516,0.4677618533516172,0.39528470752104744,0.0
MyRoom,2017-10-10 11:14:00,26.625,4.666646403719849,12.548490814379951,12.551971811629153,0.4987017839500028,0.375,0.0
MyRoom,2017-10-10 11:15:00,26.625,4.89640057992655,13.324548543236856,13.315554489322963,0.5641671309871493,0.369754986443726,0.0
MyRoom,2017-10-10 11:16:00,26.625,4.6549094256449335,13.5254849978366,13.489216836197453,0.5762401716647286,0.414578098794425,0.0
MyRoom,2017-10-10 11:17:00,26.4375,4.413418271363317,14.068181930431098,14.026252140992034,0.6295721762015813,0.414578098794425,0.0
MyRoom,2017-10-10 11:18:00,26.8125,4.171927117081701,14.115469202232177,14.123497538560674,0.6888158999546807,0.40019526483955303,0.0
MyRoom,2017-10-10 11:19:00,26.6875,3.9304359628000842,15.40604399113537,15.406773210594126,0.6961228884646118,0.385275875185561,0.0
MyRoom,2017-10-10 11:20:00,26.75,3.6889448085184684,17.702437347302173,17.697051148651152,0.6906691765492834,0.385275875185561,0.0
MyRoom,2017-10-10 11:21:00,26.5625,3.4643110357104883,18.81272790732667,18.823975861275684,0.6760114692248799,0.409839907768875,0.0
MyRoom,2017-10-10 11:22:00,26.75,3.608795788273847,19.155971013392676,19.16110584386885,0.6757203008112982,0.42389562394532926,0.0
MyRoom,2017-10-10 11:23:00,26.75,3.7532805408372054,21.80811186677913,21.820554823804382,0.7361104911585392,0.39528470752104744,0.0
MyRoom,2017-10-10 11:24:00,26.5625,3.897765293400564,21.778717803203005,21.799353613955468,0.8322670561042796,0.3801726581436387,0.0
MyRoom,2017-10-10 11:25:00,26.4375,4.042250045963923,20.74275523316793,20.73632832755408,0.8503161747858752,0.3590351654086268,0.0
MyRoom,2017-10-10 11:26:00,26.5,4.186734798527281,20.382693790346888,20.35681584323941,0.8620635003519871,0.369754986443726,0.0
MyRoom,2017-10-10 11:27:00,26.625,4.326159928209725,20.74066346561561,20.70665161719066,0.9071314914067304,0.25,0.0
MyRoom,2017-10-10 11:28:00,26.8125,4.330661781067821,20.65087930715877,20.667278149188878,0.925437261100419,0.30618621784789724,0.0
MyRoom,2017-10-10 11:29:00,26.875,4.335163633925918,20.921468863737314,20.93329757023642,0.9177815662965126,0.29973947020704494,0.0
MyRoom,2017-10-10 11:30:00,26.8125,4.339665486784014,19.380238149568214,19.36441533157997,0.9043141001454265,0.385275875185561,0.0
MyRoom,2017-10-10 11:31:00,26.75,4.344167339642111,19.87613496951549,19.905158741427808,0.8597451005359227,0.3903123748998999,0.0
MyRoom,2017-10-10 11:32:00,26.875,4.348669192500208,16.351337937679673,16.373848590901357,0.7373721333925187,0.4050462936504913,0.0
MyRoom,2017-10-10 11:33:00,26.6875,4.353494131589835,11.532499867018878,11.534437020927236,0.6145737300220384,0.25,0.0
MyRoom,2017-10-10 11:34:00,26.875,4.369286998012946,9.708210633079483,9.712006974395608,0.5923429609081586,0.30618621784789724,0.0
MyRoom,2017-10-10 11:35:00,26.8125,4.385079864436058,10.89581769370236,10.90666617519222,0.5909810186706574,0.29973947020704494,0.0
MyRoom,2017-10-10 11:36:00,26.6875,4.40087273085917,10.972453394417304,10.96197347670546,0.6243636775102561,0.4330127018922193,0.0
MyRoom,2017-10-10 11:37:00,26.75,4.4166655972822815,11.163853176450852,11.143902577447903,0.6596512957920172,0.4375,0.0
MyRoom,2017-10-10 11:38:00,26.75,4.432458463705394,11.174493376836267,11.164126900069359,0.6685381373255675,0.4330127018922193,0.0
MyRoom,2017-10-10 11:39:00,26.625,4.450160052223312,10.249829246662575,10.263305294366685,0.6840715978548344,0.3590351654086268,0.0
MyRoom,2017-10-10 11:40:00,26.875,4.556480880857215,9.953758976801423,9.93606392632729,0.6671094837100667,0.3590351654086268,0.0
MyRoom,2017-10-10 11:41:00,26.6875,4.662801709491118,9.536431862103056,9.523507104987983,0.6634376820108806,0.375,0.0
MyRoom,2017-10-10 11:42:00,26.6875,4.769122538125021,15.476456869243645,15.458520822352956,0.6815518661724018,0.39528470752104744,0.0
MyRoom,2017-10-10 11:43:00,26.75,4.875443366758924,17.60990206660898,17.599472297556865,0.6561728275513967,0.375,0.0
MyRoom,2017-10-10 11:44:00,26.75,4.981764195392827,17.86141033848261,17.837156204870137,0.6266150443377172,0.28641098093474,0.0
MyRoom,2017-10-10 11:45:00,26.8125,5.085149556379936,18.454625365324304,18.463771552204022,0.6058174166553133,0.3365728004459065,0.0
MyRoom,2017-10-10 11:46:00,26.875,4.974898105295837,17.94309130180613,17.9447879415695,0.5473312748562893,0.33071891388307384,0.0
MyRoom,2017-10-10 11:47:00,27.125,4.864646654211739,16.83735954338237,16.871174514175546,0.526388995559725,0.3535533905932738,0.0
MyRoom,2017-10-10 11:48:00,27.0,4.75439520312764,16.78524423091195,16.78933740920447,0.48277224147369163,0.3125,0.0
MyRoom,2017-10-10 11:49:00,26.875,4.64414375204354,16.696178719905138,16.697735885596376,0.44487476798348036,0.30618621784789724,0.0
MyRoom,2017-10-10 11:50:00,26.8125,4.533892300959441,16.429747444142656,16.428041165497884,0.40531903668076297,0.3247595264191645,0.0
MyRoom,2017-10-10 11:51:00,27.0,4.4246350722163665,17.16112704265482,17.170869011364985,0.38163299956767194,0.3423265984407288,0.0
MyRoom,2017-10-10 11:52:00,26.875,4.479424529742308,16.6045115723455,16.60938243819246,0.3711084877198511,0.3061862178479205,0.0
MyRoom,2017-10-10 11:53:00,26.8125,4.534213987268249,16.036619069330158,16.046093170318038,0.37897552234567794,0.31868871959954903,0.0
MyRoom,2017-10-10 11:54:00,26.75,4.58900344479419,15.149265673067935,15.130692968556305,0.38756828774700497,0.3125,0.0
MyRoom,2017-10-10 11:55:00,26.9375,4.64379290232013,13.949855217541177,13.94750574134089,0.3824691762412329,0.3125,0.0
MyRoom,2017-10-10 11:56:00,27.0625,4.698582359846071,14.574789971532065,14.581087416812869,0.41681743517047254,0.3125,0.0
MyRoom,2017-10-10 11:57:00,27.0,4.753371817372012,14.926372773767998,14.913628783648996,0.45622003426531765,0.34798527267687634,0.0
MyRoom,2017-10-10 11:58:00,26.9375,4.7641563141276455,14.309571710287134,14.321586885084303,0.45905803184318084,0.3423265984407288,0.0
MyRoom,2017-10-10 11:59:00,27.125,4.774874438393432,15.915456778726089,15.940134630317498,0.44711757344674863,0.385275875185561,0.0
MyRoom,2017-10-10 12:00:00,27.0,4.785592562659218,15.620059988649302,15.622135679692754,0.42907228118965657,0.4050462936504913,0.0
MyRoom,2017-10-10 12:01:00,27.125,4.796310686925005,11.864900964971413,11.884511097581512,0.41585759402258554,0.39528470752104744,0.0
MyRoom,2017-10-10 12:02:00,27.125,4.807028811190791,11.049775341908182,11.056862751696436,0.41407448515185913,0.34798527267687634,0.0
MyRoom,2017-10-10 12:03:00,27.0,4.817746935456578,16.891869089525308,16.90311626054009,0.5243986558877922,0.2724311839712921,0.0
MyRoom,2017-10-10 12:04:00,26.875,4.332283403318013,18.646636338438398,18.662079722913937,0.5486115010004385,0.3365728004459065,0.0
MyRoom,2017-10-10 12:05:00,27.0,3.8422954183854867,19.059305740557715,19.053210745153788,0.547472128223327,0.33071891388307384,0.0
MyRoom,2017-10-10 12:06:00,27.0625,3.35230743345296,18.976591213896697,18.95946928373293,0.5317727924866007,0.34798527267687634,0.0
MyRoom,2017-10-10 12:07:00,26.9375,2.862319448520433,19.342372556910313,19.363075018733472,0.5270115905021759,0.3423265984407288,0.0
MyRoom,2017-10-10 12:08:00,27.3125,2.3723314635879063,19.09620447504243,19.060315629880375,0.4986867617793492,0.40019526483955303,0.0
MyRoom,2017-10-10 12:09:00,27.0,1.8823434786553799,18.817790341421343,18.78069829042858,0.49094744645218824,0.375,0.0
MyRoom,2017-10-10 12:10:00,26.9375,2.2522528825145227,19.15144171174733,19.159517615093673,0.5136474715250405,0.3590351654086268,0.0
MyRoom,2017-10-10 12:11:00,27.0625,2.636647541008704,18.93824103931266,18.95500272550309,0.51610883326907,0.3590351654086268,0.0
MyRoom,2017-10-10 12:12:00,26.9375,3.0210421995028853,20.23479610291572,20.239748311226844,0.561511992349759,0.369754986443726,0.0
MyRoom,2017-10-10 12:13:00,26.9375,3.4054368579970666,20.736304184618053,20.78892773768768,0.5631404071287647,0.3247595264191645,0.0
MyRoom,2017-10-10 12:14:00,27.125,3.789831516491248,22.121133397565597,22.101198762165872,0.6400762212272084,0.29973947020704494,0.0
MyRoom,2017-10-10 12:15:00,27.125,4.17422617498543,17.750892031205513,17.656260592821248,0.5533570207748368,0.3125,0.0
MyRoom,2017-10-10 12:16:00,26.9375,3.9645038853550076,16.608660757344094,16.581402802454154,0.5344357065605635,0.3365728004459065,0.0
MyRoom,2017-10-10 12:17:00,27.1875,3.740112041449897,17.25379922331706,17.25793959039325,0.5881849224328358,0.3423265984407288,0.0
MyRoom,2017-10-10 12:18:00,27.0,3.5157201975447867,17.364866365964463,17.35787330789665,0.5943141127647551,0.3590351654086268,0.0
MyRoom,2017-10-10 12:19:00,27.25,3.291328353639676,16.65134580387712,16.646757030807066,0.6163365571175223,0.3590351654086268,0.0
MyRoom,2017-10-10 12:20:00,26.9375,3.0669365097345658,15.250860204115535,15.231346758366485,0.6512043619308474,0.3590351654086268,0.0
MyRoom,2017-10-10 12:21:00,27.0625,2.842544665829455,15.34391528222668,15.351395495325628,0.6348393970915419,0.3125,0.0
MyRoom,2017-10-10 12:22:00,27.1875,3.1665927899956836,15.325834523771787,15.34272069575474,0.626462183851736,0.3247595264191645,0.0
MyRoom,2017-10-10 12:23:00,27.0625,3.508552639402164,13.877194067048212,13.850477189514743,0.6389682857773432,0.3125,0.0
MyRoom,2017-10-10 12:24:00,27.125,3.8505124888086444,14.298101654876588,14.267492088381054,0.6660292239285048,0.29973947020704494,0.0
MyRoom,2017-10-10 12:25:00,27.125,4.192472338215125,14.017675367288595,14.003705549614926,0.6948021058369679,0.30618621784789724,0.0
MyRoom,2017-10-10 12:26:00,27.0,4.534432187621606,11.438241425788513,11.433073353808867,0.6555635737688948,0.30618621784789724,0.0
MyRoom,2017-10-10 12:27:00,27.125,4.876392037028086,9.306475543944734,9.31372027244484,0.6863210656410844,0.3125,0.0
MyRoom,2017-10-10 12:28:00,27.0625,4.894836331500355,9.385639918104149,9.382888220596271,0.7467248808028851,0.3125,0.0
MyRoom,2017-10-10 12:29:00,27.25,4.900096606492539,9.622209640300275,9.640659355880569,0.7297617702990569,0.30618621784789724,0.0
MyRoom,2017-10-10 12:30:00,27.125,4.905356881484723,9.646835692738113,9.654222711613984,0.7346403430735692,0.30618621784789724,0.0
MyRoom,2017-10-10 12:31:00,27.125,4.910617156476907,9.749964933341019,9.755489243081875,0.7532548317816392,0.3535533905932738,0.0
MyRoom,2017-10-10 12:32:00,27.1875,4.915877431469092,10.272648136409586,10.309968355857743,0.7420108912235905,0.3365728004459065,0.0
MyRoom,2017-10-10 12:33:00,27.25,4.921137706461276,10.461721455068046,10.464657611753655,0.7358378891619983,0.3590351654086268,0.0
MyRoom,2017-10-10 12:34:00,27.0625,4.826620382473042,11.006289874236352,11.010626159446401,0.751483275585166,0.369754986443726,0.0
MyRoom,2017-10-10 12:35:00,27.125,4.727216635785928,10.870354228059192,10.868340715855531,0.7845887825214987,0.414578098794425,0.0
MyRoom,2017-10-10 12:36:00,27.1875,4.627812889098815,12.531707967604401,12.540651942321762,0.7329759257236517,0.42389562394532926,0.0
MyRoom,2017-10-10 12:37:00,27.0625,4.528409142411701,14.637122410859273,14.646697665858046,0.7542033022689419,0.4050462936504913,0.0
MyRoom,2017-10-10 12:38:00,27.0,4.429005395724587,15.217172591710279,15.228593273095735,0.782081893362691,0.4050462936504913,0.0
MyRoom,2017-10-10 12:39:00,27.1875,4.329601649037474,15.56024870224776,15.558006689036151,0.7615822623057553,0.40019526483955303,0.0
MyRoom,2017-10-10 12:40:00,27.1875,4.012773202360052,18.05636861318719,18.056835090001236,0.8038196473752549,0.3903123748998999,0.0
MyRoom,2017-10-10 12:41:00,26.9375,3.6834809193774483,19.546751975796635,19.547586813943195,0.8166601137458647,0.375,0.0
MyRoom,2017-10-10 12:42:00,27.25,3.3541886363948445,19.965623672843236,19.905340848519543,0.8320626339521694,0.3644344934278313,0.0
MyRoom,2017-10-10 12:43:00,27.1875,3.0248963534122404,19.453305972864477,19.35386412292867,0.8335275303304683,0.3247595264191645,0.0
MyRoom,2017-10-10 12:44:00,27.0625,2.6956040704296362,20.240681475202816,20.2299821450458,0.8908798911040343,0.369754986443726,0.0
MyRoom,2017-10-10 12:45:00,27.375,2.366311787447032,19.320878620896238,19.330261305541093,0.935547420903767,0.375,0.0
MyRoom,2017-10-10 12:46:00,27.0625,2.599851552182412,19.98407642797644,19.935950393442663,0.9191149886049614,0.33071891388307384,0.0
MyRoom,2017-10-10 12:47:00,27.1875,2.8704316282443183,20.262615845670307,20.272902652157708,0.9256986180959521,0.3590351654086268,0.0
MyRoom,2017-10-10 12:48:00,27.1875,3.1410117043062242,20.334000569824337,20.348216982988394,0.9299423594691827,0.3423265984407288,0.0
MyRoom,2017-10-10 12:49:00,27.3125,3.4115917803681306,20.200029179067986,20.197498021272303,0.9132916680118587,0.3247595264191645,0.0
MyRoom,2017-10-10 12:50:00,27.1875,3.6821718564300365,21.159811020426474,21.15753533696765,0.879825391019421,0.3125,0.0
MyRoom,2017-10-10 12:51:00,27.0625,3.9527519324919425,20.357461060345994,20.338585994935997,0.8854120032043651,0.3903123748998999,0.0
MyRoom,2017-10-10 12:52:00,27.25,3.937958063933025,17.082766459233888,17.084862822899154,0.8251206450931944,0.4192627457812106,0.0
MyRoom,2017-10-10 12:53:00,26.9375,3.9019227690754597,16.74175289151884,16.733002043977407,0.7999459866193601,0.40019526483955303,0.0
MyRoom,2017-10-10 12:54:00,27.1875,3.8658874742178946,18.386781790194767,18.341745395005375,0.8193256231081735,0.40019526483955303,0.0
MyRoom,2017-10-10 12:55:00,27.0,3.829852179360329,20.66583656340869,20.646294077444416,0.8679133019562154,0.45069390943299864,0.0
MyRoom,2017-10-10 12:56:00,27.125,3.7938168845027636,22.409845540299756,22.428422892277627,0.8051968999301572,0.4881406047441659,0.0
MyRoom,2017-10-10 12:57:00,27.1875,3.7577815896451985,26.04644196435715,26.077847141981664,0.7497381418769532,0.47186465220442186,0.0
MyRoom,2017-10-10 12:58:00,27.0,3.79934817967354,28.5508025875662,28.52756510616884,0.732992498602469,0.4330127018922193,0.0
MyRoom,2017-10-10 12:59:00,27.25,3.8473710439746065,27.52608956670129,27.566980349789056,0.6685716346620916,0.4419417382415922,0.0
MyRoom,2017-10-10 13:00:00,27.3125,3.895393908275673,25.507434397412823,25.48039002172212,0.6539015146902545,0.3590351654086268,0.0
MyRoom,2017-10-10 13:01:00,26.9375,3.943416772576739,24.584041488077546,24.540607194367478,0.6096984974365666,0.3061862178479205,0.0
MyRoom,2017-10-10 13:02:00,26.875,3.9914396368778053,23.92252284987238,23.873368738425675,0.5987404633921016,0.31868871959954903,0.0
MyRoom,2017-10-10 13:03:00,26.875,4.039462501178871,23.87171332760143,23.8698846032837,0.5784778359996265,0.3125,0.0
MyRoom,2017-10-10 13:04:00,26.875,4.2352024503253505,23.113313180863944,23.127864466679704,0.5255194365430372,0.31868871959954903,0.0
MyRoom,2017-10-10 13:05:00,26.9375,4.444547920444441,24.179688366027804,24.178170274919335,0.5520036291135852,0.2724311839712921,0.0
MyRoom,2017-10-10 13:06:00,26.875,4.653893390563531,21.139498901482078,21.148500003818736,0.4971751823950481,0.3125,0.0
MyRoom,2017-10-10 13:07:00,26.9375,4.863238860682621,10.492825661242033,10.502195308143737,0.3166014819300914,0.29973947020704494,0.0
MyRoom,2017-10-10 13:08:00,27.0,5.0725843308017105,8.098841437837809,8.10005056723608,0.2956376307285776,0.29315098498896436,0.0
MyRoom,2017-10-10 13:09:00,27.0,5.281929800920801,8.13912742563082,8.150614501899723,0.3009499047796933,0.31868871959954903,0.0
MyRoom,2017-10-10 13:10:00,27.125,5.23968360797003,9.083784427724567,9.10946335690043,0.2937243642569764,0.34798527267687634,0.0
MyRoom,2017-10-10 13:11:00,27.0,5.171986185421816,9.12565254240436,9.128651235724321,0.2957162957265423,0.369754986443726,0.0
MyRoom,2017-10-10 13:12:00,26.9375,5.104288762873601,9.694494425843995,9.7169422274667,0.2908097201148087,0.3365728004459065,0.0
MyRoom,2017-10-10 13:13:00,27.0625,5.036591340325387,9.309802473423314,9.310306585817798,0.2926645913009053,0.33071891388307384,0.0
MyRoom,2017-10-10 13:14:00,27.0,4.968893917777173,9.402757923518731,9.37173759146206,0.2936587702691813,0.3590351654086268,0.0
MyRoom,2017-10-10 13:15:00,26.875,4.901196495228959,11.462081348958087,11.43690648527576,0.34234884909817426,0.3365728004459065,0.0
MyRoom,2017-10-10 13:16:00,27.0,4.739596756746814,12.346579913461602,12.342915649958519,0.3780184151385197,0.3365728004459065,0.0
MyRoom,2017-10-10 13:17:00,26.875,4.567633217509427,11.65099383190813,11.645301444269451,0.3822814571301922,0.3644344934278313,0.0
MyRoom,2017-10-10 13:18:00,27.0,4.395669678272041,12.92293007264863,12.932702753949616,0.37427428032777627,0.3423265984407288,0.0
MyRoom,2017-10-10 13:19:00,26.875,4.223706139034654,14.20945838540315,14.211732066065437,0.378860998807435,0.3247595264191645,0.0
MyRoom,2017-10-10 13:20:00,27.125,4.051742599797268,14.188290294262448,14.193954796588477,0.36177338987377416,0.3903123748998999,0.0
MyRoom,2017-10-10 13:21:00,27.0625,3.879779060559881,13.979022567385217,14.00037801166199,0.354425962001471,0.375,0.0
MyRoom,2017-10-10 13:22:00,27.125,4.0337868077223344,14.061936463313948,14.033422504852503,0.3527624614359969,0.3644344934278313,0.0
MyRoom,2017-10-10 13:23:00,26.875,4.226823157472286,14.874755928099514,14.874662372199229,0.35473755590094735,0.8569568250501305,0.0
MyRoom,2017-10-10 13:24:00,26.875,4.419859507222238,15.74116288498192,15.747590088231648,0.3822594909112517,3.353519606324078,0.0
MyRoom,2017-10-10 13:25:00,26.875,4.61289585697219,16.213056807419125,16.229269216032286,0.3937285268263998,3.7567647317871797,0.0
MyRoom,2017-10-10 13:26:00,27.0,4.805932206722142,15.59543190184535,15.576223158476981,0.42766727513919683,3.5800008729049213,0.0
MyRoom,2017-10-10 13:27:00,26.875,4.998968556472095,14.983840563598987,14.971254694157642,0.4102874197364116,4.630908388210676,0.0
MyRoom,2017-10-10 13:28:00,26.8125,12.241510340904348,13.95138196374752,13.941398181900762,0.404323604930419,4.64228190117748,0.0
MyRoom,2017-10-10 13:29:00,26.75,20.395212691723557,72.42590218809755,72.48633800198866,0.9895899003116045,4.708287241662301,0.0
MyRoom,2017-10-10 13:30:00,26.8125,28.548915042542763,831.2324264457773,831.3718663856663,3.143447159410578,4.708287241662301,0.0
MyRoom,2017-10-10 13:31:00,26.75,36.70261739336197,1384.6190046378142,1384.6034740623418,4.620053843322681,4.858584033823457,0.0
MyRoom,2017-10-10 13:32:00,26.9375,44.85631974418118,1551.8687126011998,1550.286730068804,4.822342672491242,4.978114107141802,0.0
MyRoom,2017-10-10 13:33:00,26.8125,53.01002209500038,2329.7708264293387,2328.13254887636,5.2377143612743335,4.981606793997294,0.0
MyRoom,2017-10-10 13:34:00,25.8125,78.35587856974277,2759.9558090472337,2761.0123793356192,5.573019833591452,4.533296951447148,0.0
MyRoom,2017-10-10 13:35:00,23.0,106.09035337045043,2832.251214101262,2834.1922793852436,5.739023967323496,4.941058844013093,0.0
MyRoom,2017-10-10 13:36:00,23.125,133.8248281711581,2822.619765363587,2818.4510781107697,5.780272867765252,4.123579300801671,0.0
MyRoom,2017-10-10 13:37:00,25.875,161.55930297186572,2831.6571502438874,2826.018001270156,5.805942732362408,1.9902104160113323,0.0
MyRoom,2017-10-10 13:38:00,28.75,189.2937777725734,2802.1839648393666,2801.780699691566,5.824245380443862,1.8339250938901512,0.0
MyRoom,2017-10-10 13:39:00,28.0,217.02825257328104,2739.8227019564392,2739.635047399089,5.814371884754658,1.0807260291119114,0.0
MyRoom,2017-10-10 13:40:00,27.5,188.9816086462618,2601.5445055385035,2601.8374861263637,5.824412936306038,0.7421463804398698,0.0
MyRoom,2017-10-10 13:41:00,27.0,152.63535189816614,2533.212359328831,2533.577097231402,5.808146554096399,0.4881406047441659,0.0
MyRoom,2017-10-10 13:42:00,27.125,116.28909515007045,2009.7874965857952,2010.8069350783344,4.817741495818023,0.5659615711335886,0.0
MyRoom,2017-10-10 13:43:00,26.9375,79.94283840197477,843.4509835758018,844.374241031912,2.953050748735098,0.4921254921257382,0.0
MyRoom,2017-10-10 13:44:00,26.625,43.5965816538791,337.99716892544143,338.0376030625288,2.341949022200183,0.4592793267718459,0.0
MyRoom,2017-10-10 13:45:00,27.0625,7.25032490578343,163.4027786540498,162.92868550683085,1.6581180470888022,0.5484352742120077,0.0
MyRoom,2017-10-10 13:46:00,26.875,2.498820700717494,79.23599503457486,79.12411454809373,1.147463988426591,0.4330127018922193,0.0
MyRoom,2017-10-10 13:47:00,26.5625,2.76498225728479,44.38231133174814,44.36250113545407,0.961233313717645,0.375,0.0
MyRoom,2017-10-10 13:48:00,26.5625,3.0311438138520863,43.41300858447367,43.296537327977966,0.9415632178977131,0.369754986443726,0.0
MyRoom,2017-10-10 13:49:00,26.625,3.297305370419382,37.657399588873915,37.619692810592895,0.9488324783082083,0.42847841252506524,0.0
MyRoom,2017-10-10 13:50:00,26.5,3.5634669269866786,33.44173601770527,33.43130748345375,0.9616306760266519,0.5,0.0
MyRoom,2017-10-10 13:51:00,26.625,3.8296284835539742,32.724050895960815,32.71490813102878,0.9693200983535026,0.5115845482420281,0.0
MyRoom,2017-10-10 13:52:00,26.625,3.937206826693519,25.21967015998656,25.215983007396524,0.8153678618779925,0.5659615711335886,0.0
MyRoom,2017-10-10 13:53:00,26.9375,4.017982373197398,20.243052873956646,20.25213171257804,0.6824007293670932,0.5929270612815711,0.0
MyRoom,2017-10-10 13:54:00,26.6875,4.098757919701277,19.56673304577502,19.578157591080583,0.6536130041930518,0.5896238207535377,0.0
MyRoom,2017-10-10 13:55:00,26.75,4.1795334662051555,22.69913268967171,22.667288383764838,0.657117938346076,0.6123724356957945,0.0
MyRoom,2017-10-10 13:56:00,26.5625,4.260309012709035,28.876651392528974,28.88810788252833,0.6871223220214833,0.5191639914323797,0.0
MyRoom,2017-10-10 13:57:00,26.5,4.341084559212914,30.553301208026056,30.551436743259597,0.7223486405907399,0.40019526483955303,0.0
MyRoom,2017-10-10 13:58:00,26.4375,4.45483119190779,33.684156118096844,33.68565928006961,0.7786460232517742,0.3550479000836498,0.0
MyRoom,2017-10-10 13:59:00,26.5,4.574492708626273,35.75249353179123,35.67121680033506,0.838654364959909,0.33814236846897694,0.0
MyRoom,2017-10-10 14:00:00,26.3125,4.694154225344757,30.241387137696073,30.18381405751691,0.8310297763555585,0.34798527267687634,0.0
MyRoom,2017-10-10 14:01:00,26.1875,4.813815742063241,27.648019545522097,27.591236436974768,0.8790164108408778,0.32034592451568566,0.0
MyRoom,2017-10-10 14:02:00,26.25,4.933477258781725,21.561023108329476,21.515941870585586,0.7450163414362626,0.2651650429449553,0.0
MyRoom,2017-10-10 14:03:00,26.125,5.053138775500209,18.16594497450302,18.150914231147155,0.6187620655238846,0.29973947020704494,0.0
MyRoom,2017-10-10 14:04:00,26.125,5.0082451907135175,16.31132297997212,16.284121204504288,0.5142694325876325,0.29315098498897646,0.0
MyRoom,2017-10-10 14:05:00,26.0625,4.932092034673166,15.357652402192315,15.36317099812582,0.43318713771474254,0.26516504294496873,0.0
MyRoom,2017-10-10 14:06:00,26.0625,4.855938878632814,11.419061213476358,11.426869317617381,0.3522668954324809,0.2997394702070568,0.0
